ra,dec,sy_dist,pl_rade,x,y,z
33.3024198,-21.1962147,279.2047058823529,14.0,61.87882953616737,-189.45173065637414,-195.53598132668523
33.3024198,-21.1962147,279.2047058823529,12.9,61.87882953616737,-189.45173065637414,-195.53598132668523
48.3530155,4.7751881,101.26058823529414,1.82,33.86165632285615,95.21927455397748,6.354896871297381
224.6208333,10.2286111,271.7647058823529,12.4,0.5951354849116754,195.67549574562335,-188.59162638298903
166.6193985,-77.6258725,2239.6941176470586,12.3,1761.941430276307,203.4995701978988,-1367.6183904247519
117.300914,-76.702696,128.07529411764705,12.442,60.19086029495503,107.90797082031305,33.70773106747874
166.0375038,-76.4553693,2243.764705882353,24.66,1745.0511100729327,-879.6465912094083,1102.496509368722
102.0798591,-3.1021394,9269.517647058823,16.7,-8.007171810002683,-365.53007159596865,-9262.304306223888
291.0636813,0.7460143,3981.011764705883,10.87,-1214.9151459296154,2413.43746173855,2923.6544729489588
280.6872998,5.9376586,7706.317647058824,16.03,1217.3970326325802,2308.7685616793206,7250.852630615853
100.7656871,-1.2964437,13251.411764705881,16.14,-12406.04197064574,-2966.6566053674173,3590.1232522284986
102.7211432,-5.0864557,13516.823529411764,9.92,-7304.3251477211315,10244.834663851632,4939.100644041601
103.4242023,-5.5360385,20524.70588235294,12.22,-13519.59201627795,3428.442639537771,15057.555058437814
278.5246658,-6.0026026,8616.576470588236,13.11,-1130.7592065255353,2101.115842246248,8279.618705460682
278.699236,-6.612288,13836.70588235294,11.43,2771.000894961846,-3509.9580052236283,13094.127634799795
98.1724172,-0.0316045,8998.69411764706,14.68,201.5397455001377,200.59343403021518,8994.200344009661
97.0335983,-0.1707293,9301.917647058823,14.46,1481.4364890352597,-550.4806228708372,9166.678183805896
291.7770457,1.3836634,2509.211764705882,16.432,-2279.2702764011374,939.7602930391919,466.8203925275567
97.7204249,0.2268931,9930.129411764705,9.416,-2112.5024430733592,-726.0701104115249,9675.620174292217
97.7204249,0.2268931,9930.129411764705,12.2,-2112.5024430733592,-726.0701104115249,9675.620174292217
101.0526207,-0.2991544,16456.872904705884,14.572,-4204.963743813649,-2416.8555363638534,15725.95800042728
280.6671392,6.2191669,7378.329411764706,4.88,228.53643110011873,413.0132525132946,7363.215062825512
279.7826586,4.3577516,12482.0,11.77,11514.245064810844,2106.0973881197147,-4334.378661265583
101.922543,-3.7192892,6959.470588235294,3.7,677.4852435184072,3739.6653094045128,-5830.107030489523
101.922543,-3.7192892,6959.470588235294,5.0,677.4852435184072,3739.6653094045128,-5830.107030489523
280.6296561,6.5138223,12982.117647058825,12.11,-1533.1329070704744,-2540.992131184209,12638.363860903582
279.7504991,6.9697828,12296.235294117649,14.12,-7708.618873145552,-1155.2128757658224,9509.998984676791
278.4958319,5.5383811,11885.647058823528,11.287,3611.834377274007,-7201.430533042321,8738.572922155416
278.6883216,5.5736911,9013.917647058825,10.705,3588.089656105207,-4648.3737605537935,6838.782446452314
278.9020691,6.4795703,9488.317647058824,10.088,-1416.4206908420456,1192.2529907161322,9305.936653780256
292.0552827,0.1218359,9044.364705882354,11.32,-1092.2143133404174,123.76468571734078,8977.320487167315
277.6011767,6.8359338,12143.882352941177,11.31,2656.604749285673,5796.062303017265,10335.472489813474
94.820735,-4.4222978,23597.176470588234,16.365,19000.276330051336,12257.953510097695,-6749.726847070001
289.3143526,-2.7747085,13214.235294117649,18.831,-4545.06713244717,-1345.5644380022597,-12334.822070586857
277.7510149,7.1833465,10893.623529411763,15.805,2357.984953511608,8202.146390865555,6770.209386893262
102.1946233,-0.6727861,8546.023529411767,13.34,493.83599556495125,-5302.657283774,6683.746696695086
101.2772396,0.8152163,10382.023529411765,15.558,5548.3803295088355,5130.376909126155,7119.067428721552
281.0725563,6.6632062,7591.694117647059,13.068,-281.0984172412197,-2801.9973423451165,7050.079017233235
100.9561682,-1.0630076,1881.2470588235294,1.681,-1497.4958110423192,-678.1081818125301,914.7491929495161
100.9561682,-1.0630076,1881.2470588235294,2.83,-1497.4958110423192,-678.1081818125301,914.7491929495161
100.9561682,-1.0630076,1881.2470588235294,4.31,-1497.4958110423192,-678.1081818125301,914.7491929495161
291.5885696,1.4262972,3788.670588235294,6.39,-3136.983815795234,2053.223211830176,545.5564205466885
280.7866461,6.2040783,4858.588235294118,11.949,144.51395788814492,355.71266257483154,4843.393836742769
100.1951714,9.2573953,6784.505882352941,6.389,1067.184368656205,-372.45912688740793,-6689.686972480535
201.7207198,45.5455449,359.0882352941176,12.4,283.93502275624155,219.8133670593997,2.710579470484377
125.7620668,-49.2003008,244.35294117647058,11.9,212.74544856192054,20.993528537251372,118.35119660288413
67.4231674,26.5493897,1586.4235294117648,30.264,-189.334812045919,-1556.1370257860995,243.5764779210206
86.7761233,-10.6303217,735.7505882352941,5.29,256.3857045416441,-637.5985068935304,-262.79924391521166
86.7761233,-10.6303217,735.7505882352941,3.06,256.3857045416441,-637.5985068935304,-262.79924391521166
86.7761233,-10.6303217,735.7505882352941,1.65,256.3857045416441,-637.5985068935304,-262.79924391521166
86.7761233,-10.6303217,735.7505882352941,1.86,256.3857045416441,-637.5985068935304,-262.79924391521166
27.407731,-34.4590985,1622.8235294117646,14.3,103.23857404317306,-121.53116345336153,-1614.9700247223354
91.624382,-72.5126648,532.1176470588234,1.41,-117.06490529694146,-66.74662019994479,-514.7716842942325
293.5826648,51.2358069,297.9811764705882,3.53,-38.25832221824562,-242.86005948959533,168.36886237232508
169.3162193,17.9615717,3596.282352941177,12.7,-2639.654249333793,903.5101920727062,2269.171994113915
354.9154673,-69.196043,518.3788235294118,5.7,41.7955032515547,-3.540257470971322,516.6790175425411
170.1408561,-4.8070039,1576.4705882352941,1.047,1381.149846053834,745.3206867296866,148.93519479691182
179.7058532,-3.3894613,1873.6352941176467,1.87,-370.05131553242074,-272.69520460232155,-1816.3723639779766
184.6021322,-0.5512886,8310.482352941175,1.5,3179.526930946861,-2972.9488757562685,7079.286716616997
168.9366786,0.4880606,2976.7764705882355,0.692,1059.174825090212,-909.1481456870713,2629.2197502180434
183.7203635,1.9681688,2730.5882352941176,1.3,158.03233296297947,2512.8592071219105,-1056.7291505620365
185.1880932,2.2823788,5610.376470588235,1.22,-4190.584940360995,701.5524094151208,-3663.761211677635
175.0972238,4.5574311,3940.7882352941174,1.03,-2622.0255940677403,2878.3446402203494,-608.2152839258694
173.9385102,4.6164303,6795.2941176470595,0.908,2757.3765479051963,6176.488340075447,-651.0672033693645
169.483654,5.988289,3028.741176470588,1.0,-868.6998805498295,142.28509763595753,2897.9973399870264
175.206752,6.1348146,5135.15294117647,1.04,-569.4848737988428,501.93718673784855,5078.734268334716
333.1100738,-16.3418863,2869.8235294117644,1.31,1691.1196335945078,171.8176878235096,-2312.245695636075
331.2771441,-14.1218019,4351.623529411765,1.7,696.9944883531879,4294.922086922988,66.86024376621502
331.2771441,-14.1218019,4351.623529411765,1.4,696.9944883531879,4294.922086922988,66.86024376621502
331.2771441,-14.1218019,4351.623529411765,2.6,696.9944883531879,4294.922086922988,66.86024376621502
341.2404563,-13.9011223,1898.4117647058824,1.01,680.6096197785901,-1715.7030776409497,443.96027210992446
337.5136198,-13.6101475,5314.929411764706,1.7,946.7835630206196,4495.120627027064,2673.1939857240664
337.5136198,-13.6101475,5314.929411764706,1.2,946.7835630206196,4495.120627027064,2673.1939857240664
335.0949721,-9.5097112,1292.8,1.0,-54.04999368627385,95.4256112473605,-1288.139895702552
337.6178427,-7.972456,3698.2352941176473,0.96,378.9222110461445,3652.7095100042125,-437.1218184420983
337.6178427,-7.972456,3698.2352941176473,2.094,378.9222110461445,3652.7095100042125,-437.1218184420983
130.4102091,17.6399744,2190.5529411764705,1.92,-69.89254871088374,2048.0003199582293,774.1652983585439
136.5741931,19.4020565,2137.529411764706,5.76,-95.33690726886357,-1117.7541915903744,1819.4967511522866
207.2061241,-17.6098985,4922.294117647059,1.48,4609.988726842041,-644.9053414456079,1600.3375955051033
207.2061241,-17.6098985,4922.294117647059,2.27,4609.988726842041,-644.9053414456079,1600.3375955051033
202.3313765,-14.3594358,7197.694117647059,2.17,-2083.788203899747,-6704.257193100989,-1586.6829617957703
202.488752,-12.7347749,3332.8235294117653,1.6,-80.14821793751956,-552.8330042156318,3285.6756703624987
205.4445125,-10.8625468,3765.529411764706,1.26,-1208.7290852994613,-3531.11067768157,-499.442820730644
205.4445125,-10.8625468,3765.529411764706,2.32,-1208.7290852994613,-3531.11067768157,-499.442820730644
210.6376171,-10.0236852,6610.929411764706,1.2,-3684.49052506662,-560.2836211043665,-5460.311302659595
210.6376171,-10.0236852,6610.929411764706,2.3,-3684.49052506662,-560.2836211043665,-5460.311302659595
204.2215065,-7.3180577,3955.8823529411766,2.586,3400.7065706265257,61.1649578650292,2020.0145689421063
204.2215065,-7.3180577,3955.8823529411766,2.69,3400.7065706265257,61.1649578650292,2020.0145689421063
16.7615005,6.588798,7347.2,0.99,-1093.1446258528288,-1921.4109352884811,7006.751221837616
13.4321524,7.9952914,5838.694117647058,1.6,3746.021120412651,4402.438226734601,-822.3213633699454
13.0800239,10.7947051,2877.529411764706,1.725,-2455.808480385411,-1385.4809261695066,-574.1278833661719
13.0800239,10.7947051,2877.529411764706,2.836,-2455.808480385411,-1385.4809261695066,-574.1278833661719
189.5748998,-5.2446247,1766.1647058823528,1.1,718.1804304816593,1341.742504889118,896.259832945531
186.4860415,-1.4047214,1434.9529411764706,2.332,601.1560397241367,1281.183065639341,237.21574908335052
78.9198197,16.2786991,4383.905882352941,11.781,2199.456857186101,878.4996188434651,-3689.072883313319
159.3890808,11.8427484,6492.7764705882355,12.442,2894.4071184887616,-3178.5004674811294,4865.767000965834
228.2482353,-16.7246474,3779.9529411764706,1.95,-1492.2061811062924,2846.9934084297633,-1988.967944169615
228.2482353,-16.7246474,3779.9529411764706,3.67,-1492.2061811062924,2846.9934084297633,-1988.967944169615
228.2482353,-16.7246474,3779.9529411764706,3.94,-1492.2061811062924,2846.9934084297633,-1988.967944169615
65.8974962,25.0506711,1570.52996,12.2,128.37779598233143,-9.769023554107697,1565.2437710897048
326.6719598,66.803848,188.34117647058824,1.39,-138.8337437027223,7.459229142118281,-127.0509750628363
326.6719598,66.803848,188.34117647058824,1.76,-138.8337437027223,7.459229142118281,-127.0509750628363
134.7188514,21.0747961,328.56,2.025,-243.0691280968134,94.17486609565015,-200.00041790486654
1.6764641,-7.5462123,57.04317647058824,1.03,5.733713415839072,-54.059597112225056,17.280291443827206
1.6764641,-7.5462123,57.04317647058824,1.1,5.733713415839072,-54.059597112225056,17.280291443827206
54.0032486,-44.5143104,43.20917647058823,1.1,18.13750181783059,12.306911024580048,37.237130664267056
54.0032486,-44.5143104,43.20917647058823,1.18,18.13750181783059,12.306911024580048,37.237130664267056
54.0032486,-44.5143104,43.20917647058823,1.16,18.13750181783059,12.306911024580048,37.237130664267056
153.7090696,-47.1549358,148.38823529411764,1.13,-4.485903571904195,1.0454739434043028,-148.3167287499278
153.7090696,-47.1549358,148.38823529411764,1.43,-4.485903571904195,1.0454739434043028,-148.3167287499278
175.4326081,42.7515862,129.57999999999998,11.9,-107.40377286132636,58.19895922822851,43.22368702347834
175.4326081,42.7515862,129.57999999999998,9.71,-107.40377286132636,58.19895922822851,43.22368702347834
177.7304866,48.3732334,94.54411764705884,3.25,20.493699109121327,-87.32889613778819,-29.87076125312353
258.8313991,4.9606795,172.26705882352942,2.733,-57.25774022663676,-156.86079754401334,42.334158001599384
306.9286462,-56.4622865,239.6823529411765,1.193,12.071355905973958,-16.78914969836763,238.7886871910305
333.4324675,-17.6870623,120.61764705882352,2.63,100.91587598581364,45.50832436531047,47.89149370696731
51.7501882,-63.500166,192.0,2.61,-10.230000757528604,-118.53462062871597,150.69469399055612
4.6126677,44.0247296,41.909176470588235,1.55,-0.17698836264817938,-1.7689433543311401,41.87145312705975
4.6126677,44.0247296,41.909176470588235,6.67,-0.17698836264817938,-1.7689433543311401,41.87145312705975
61.6454173,-20.8564724,304.18470588235294,3.17,-103.38283087466353,255.59582773046495,-128.49551906526844
62.3228353,-53.3711768,177.98235294117646,3.25,-5.578059417984612,3.1129469134614025,-177.86768332983064
62.3228353,-53.3711768,177.98235294117646,2.5,-5.578059417984612,3.1129469134614025,-177.86768332983064
62.3228353,-53.3711768,177.98235294117646,5.92,-5.578059417984612,3.1129469134614025,-177.86768332983064
73.0245495,6.4752347,145.36470588235292,13.8,-19.959244913994713,-19.273400350604458,142.69219424219204
73.460097,-17.776194,140.47882352941176,2.43,-44.335492458983374,-115.21845071679684,67.03262327440348
73.460097,-17.776194,140.47882352941176,2.41,-44.335492458983374,-115.21845071679684,67.03262327440348
73.460097,-17.776194,140.47882352941176,2.66,-44.335492458983374,-115.21845071679684,67.03262327440348
50.8237604,-7.7950429,436.22117647058826,2.03,-369.3466557445134,-230.67662862957744,25.69544114857834
50.8237604,-7.7950429,436.22117647058826,12.3,-369.3466557445134,-230.67662862957744,25.69544114857834
108.0194945,-24.8921008,334.62823529411764,4.17,28.500435495096497,74.48364080121969,324.9861047577882
92.6435993,-21.8677233,67.72047058823529,2.87,0.2782776341873221,8.332566691722409,-67.20530507763766
92.6435993,-21.8677233,67.72047058823529,3.97,0.2782776341873221,8.332566691722409,-67.20530507763766
103.7002499,33.2664632,65.65376470588235,1.83,-63.07742308237595,-1.7472075595608154,-18.12740420154308
9.9980016,-44.2541679,277.72,3.66,62.65659766686098,40.44646447972231,267.51940617440016
111.852091,5.225807,69.66511764705884,1.51,-19.40842411119196,57.49582583565397,34.21654134734832
111.852091,5.225807,69.66511764705884,1.06,-19.40842411119196,57.49582583565397,34.21654134734832
4.0634323,-79.8514218,206.54000000000002,13.1,-120.65418825352714,-159.0569996354131,-52.93589825310079
18.6432425,-53.9407751,195.5129411764706,2.79,97.3524745277817,-20.375035136479013,-168.32309352545454
20.4384281,-46.7147234,264.4129411764706,2.13,1.901390772365396,-105.1780971881142,-242.58638883212322
32.2977385,-16.3392495,334.95529411764704,1.18,125.67901322926568,152.59158015900795,-270.39904651410023
32.2977385,-16.3392495,334.95529411764704,1.88,125.67901322926568,152.59158015900795,-270.39904651410023
32.2977385,-16.3392495,334.95529411764704,3.23,125.67901322926568,152.59158015900795,-270.39904651410023
130.2445254,-23.452809,178.78588235294117,13.3,-23.31545876418407,-176.18619047490125,-19.473248246688886
130.2445254,-23.452809,178.78588235294117,13.5,-23.31545876418407,-176.18619047490125,-19.473248246688886
50.8972464,-40.0762325,214.56670588235295,3.4,-119.84857783041568,-87.70757187433561,-154.863073394335
133.7819507,1.5420011,241.48941176470586,13.3,-63.05036630299749,233.00954086385013,6.952781453436763
133.7819507,1.5420011,241.48941176470586,4.91,-63.05036630299749,233.00954086385013,6.952781453436763
67.1484425,-25.1713396,237.5329411764706,5.19,3.5339568312059435,8.457463555602347,237.3560207857923
67.1484425,-25.1713396,237.5329411764706,4.87,3.5339568312059435,8.457463555602347,237.3560207857923
67.1484425,-25.1713396,237.5329411764706,2.67,3.5339568312059435,8.457463555602347,237.3560207857923
67.1484425,-25.1713396,237.5329411764706,1.63,3.5339568312059435,8.457463555602347,237.3560207857923
75.4868824,-6.9485133,63.23341176470588,1.23,-38.88175831604768,-3.4562672770762064,49.74663255102513
75.4868824,-6.9485133,63.23341176470588,1.32,-38.88175831604768,-3.4562672770762064,49.74663255102513
78.9471415,-31.2948458,277.8705882352941,2.46,-30.81665902994384,-13.295994269724185,275.83620840788836
138.5916722,52.6835211,74.50070588235293,3.25,46.133808208781275,17.448979472828363,-55.83511469031882
119.7735021,15.391209,346.13411764705876,4.57,99.59662902764092,41.28720467138823,-328.9144350983418
120.5936065,3.3371629,321.9341176470588,1.264,-21.904231198008393,-58.60014608862579,-315.79709251227473
120.5936065,3.3371629,321.9341176470588,2.63,-21.904231198008393,-58.60014608862579,-315.79709251227473
130.3316616,59.4918364,111.60435294117649,14.3,-0.9772138616623948,-21.978240138643603,-109.41450364963221
130.3316616,59.4918364,111.60435294117649,9.32,-0.9772138616623948,-21.978240138643603,-109.41450364963221
144.0074644,-21.6650634,111.08011764705881,1.2,-31.127650597350094,17.24018783573467,-105.22660228365403
144.0074644,-21.6650634,111.08011764705881,1.66,-31.127650597350094,17.24018783573467,-105.22660228365403
144.0074644,-21.6650634,111.08011764705881,2.34,-31.127650597350094,17.24018783573467,-105.22660228365403
164.6433493,-31.1443383,239.74,2.83,18.406800624791014,61.622741796723886,230.9525816790397
146.121464,-45.7790165,110.73682352941177,0.699,4.035974862262159,-107.84725989458482,-24.805715581799767
146.121464,-45.7790165,110.73682352941177,1.86,4.035974862262159,-107.84725989458482,-24.805715581799767
146.121464,-45.7790165,110.73682352941177,2.33,4.035974862262159,-107.84725989458482,-24.805715581799767
200.7335358,24.4639425,161.68235294117648,2.75,-94.89295005083832,32.333013846586,126.85065036822137
239.5775678,35.4081141,185.99411764705883,1.09,-95.7336418163336,-101.8871626736691,-122.66983209493357
239.5775678,35.4081141,185.99411764705883,2.26,-95.7336418163336,-101.8871626736691,-122.66983209493357
157.2288672,0.8378485,82.72341176470589,1.17,60.79713781492537,9.14099217995488,55.34720543507193
242.2645452,52.9441443,199.16117647058823,2.57,-83.17852551153952,-31.490227672842163,-178.1989693235837
255.8503747,51.4089795,116.59411764705884,1.74,-19.98023918565574,-104.21286724484384,48.31828445411465
259.0020507,11.0561751,213.48117647058822,1.38,-38.011586129732194,-209.67157034091287,12.929215673969033
259.0020507,11.0561751,213.48117647058822,2.38,-38.011586129732194,-209.67157034091287,12.929215673969033
165.834471,35.972317,66.77380000000001,1.45,51.70566816088582,-40.95895184923857,-10.374416122756752
167.7745044,30.4451688,139.87411764705882,2.63,34.192338887651374,110.26009013676827,78.98332274579865
167.7745044,30.4451688,139.87411764705882,8.4,34.192338887651374,110.26009013676827,78.98332274579865
168.9810458,-57.5425629,148.97764705882352,3.33,-98.26292657443739,77.04592124230552,81.25676958958293
336.3221454,59.412503,251.01411764705887,4.22,-67.81556293290663,-11.761920335398106,-241.39344214839028
173.8619194,-32.5436302,106.64188235294117,2.33,45.89102247716156,84.7117491114885,45.72116238954804
173.8619194,-32.5436302,106.64188235294117,6.27,45.89102247716156,84.7117491114885,45.72116238954804
173.8619194,-32.5436302,106.64188235294117,2.14,45.89102247716156,84.7117491114885,45.72116238954804
175.5505363,26.7030669,114.74364705882353,4.17,106.61561768659854,-42.417115521381916,0.05400472810401103
185.7440496,64.0324311,215.94588235294117,13.0,-186.1918958881063,-76.55316801593428,78.13331221385045
189.7134226,11.6950708,167.48,3.69,-44.2952602932183,-120.25128684290787,107.82906995880437
191.981531,9.7494181,94.99129411764707,1.305,28.520151060240252,10.229369483669077,-90.02947818138783
199.192348,9.4249781,206.2341176470588,13.0,0.012149856265706237,0.03944681199948529,-206.23411351663165
202.5040424,10.3725387,89.6209411764706,2.13,-9.3400522319262,-72.18035838949628,-52.29409512005316
210.2597264,-2.6522901,122.46117647058824,2.17,56.08167008384947,-12.952706786919503,-108.09168982886199
229.8564725,-7.7226935,74.09529411764706,4.11,63.740323611548654,36.51294946362675,9.69991122342446
229.8564725,-7.7226935,74.09529411764706,2.21,63.740323611548654,36.51294946362675,9.69991122342446
229.8564725,-7.7226935,74.09529411764706,1.17,63.740323611548654,36.51294946362675,9.69991122342446
246.3557854,54.3033625,76.14694117647059,1.49,-15.245240478650429,-57.4845921192698,-47.55482059856999
254.5363221,25.7419719,122.1129411764706,10.8,-69.71923926213253,-4.700403392384557,100.14341859266912
259.7510609,-34.9977651,85.22305882352941,2.25,-19.588617626675745,30.583378539744437,-77.0967753658306
259.7510609,-34.9977651,85.22305882352941,1.77,-19.588617626675745,30.583378539744437,-77.0967753658306
259.7510609,-34.9977651,85.22305882352941,1.45,-19.588617626675745,30.583378539744437,-77.0967753658306
259.7510609,-34.9977651,85.22305882352941,1.45,-19.588617626675745,30.583378539744437,-77.0967753658306
259.7510609,-34.9977651,85.22305882352941,1.99,-19.588617626675745,30.583378539744437,-77.0967753658306
262.1700476,-46.8989826,53.51717647058823,3.33,1.818246797955878,11.795869438900821,-52.16933601404384
262.5448903,-51.6377777,188.55529411764707,12.8,-40.68368503641073,180.32013890344948,37.1831173718827
