ra,dec,sy_dist,pl_rade,x,y,z
130.0528099,64.3280504,0.8642388235294118,12.6,-0.27379065431684385,-0.8171894341818814,0.8618351894241433
276.4975053,65.5633652,1.0665235294117648,13.0,0.42490841121548967,0.015878472238219442,0.4252049903308892
164.8647611,40.4304931,0.16231411764705883,13.2,0.0044534433935339846,0.06457801122697127,0.06473138876997958
164.8647611,40.4304931,0.16231411764705883,14.2,0.0044534433935339846,0.06457801122697127,0.06473138876997958
164.8647611,40.4304931,0.16231411764705883,13.5,0.0044534433935339846,0.06457801122697127,0.06473138876997958
69.4007424,-2.4738245,0.35008823529411764,13.4,-0.20799912535326937,-0.06109770701590107,-0.21678691369712783
344.3675399,20.7690958,0.18189882352941175,14.3,0.06072370171822125,-0.15980050385278277,0.17094902451305988
133.1468373,28.3298154,0.14806470588235296,13.9,-0.0029756037386738186,-0.007652476984435404,-0.008210640754954706
133.1468373,28.3298154,0.14806470588235296,8.51,-0.0029756037386738186,-0.007652476984435404,-0.008210640754954706
133.1468373,28.3298154,0.14806470588235296,13.0,-0.0029756037386738186,-0.007652476984435404,-0.008210640754954706
133.1468373,28.3298154,0.14806470588235296,1.875,-0.0029756037386738186,-0.007652476984435404,-0.008210640754954706
133.1468373,28.3298154,0.14806470588235296,7.59,-0.0029756037386738186,-0.007652476984435404,-0.008210640754954706
97.6960311,58.1611753,0.6430576470588235,13.4,-0.6125241728175789,-0.19395420707333466,0.6424983242992196
199.596455,-18.3157745,0.10003905882352941,2.11,0.005350864967891079,-0.050617067146041625,0.05089910846342488
199.596455,-18.3157745,0.10003905882352941,4.46,0.005350864967891079,-0.050617067146041625,0.05089910846342488
199.596455,-18.3157745,0.10003905882352941,5.11,0.005350864967891079,-0.050617067146041625,0.05089910846342488
99.171276,-19.2561808,0.23306,13.4,-0.01931523072516087,0.0901315497543871,-0.09217794963598266
99.171276,-19.2561808,0.23306,13.9,-0.01931523072516087,0.0901315497543871,-0.09217794963598266
202.1064898,13.7763085,0.21060117647058824,12.6,0.09896833772381392,0.17037878729085,0.19703721229888427
38.0391598,-1.0350269,0.976015294117647,13.3,-0.7911955174207417,-0.27991772411432253,-0.8392522142121623
38.0391598,-1.0350269,0.976015294117647,13.9,-0.7911955174207417,-0.27991772411432253,-0.8392522142121623
224.201685,74.9009379,1.9123764705882351,13.6,0.3738163059023264,0.8321794756087353,-0.9122835689536951
39.4243555,-3.3963607,1.191294117647059,13.1,-0.0461857564930943,0.2966573337099008,0.30023107391925113
348.9745031,-9.0878076,0.5180047058823529,13.1,0.1656112778904461,0.04365184024198076,-0.17126756412414457
73.9410446,30.5510888,1.9073764705882352,12.5,-0.16456020954637546,1.442135917374157,-1.4514944253239654
94.8039208,-58.0541184,0.5887941176470588,12.3,-0.4989947191106654,-0.3101685852587604,-0.5875374719809391
81.7699216,-11.9011752,0.3159576470588235,13.1,0.19424971949485312,0.01723859102153026,0.19501313428648007
311.2911369,-31.34245,0.11437764705882353,3.957,-0.008084508192033088,-0.002267633927648641,0.008396513344053787
311.2911369,-31.34245,0.11437764705882353,3.24,-0.008084508192033088,-0.002267633927648641,0.008396513344053787
311.2911369,-31.34245,0.11437764705882353,1.02,-0.008084508192033088,-0.002267633927648641,0.008396513344053787
177.5647268,2.7601075,12.59564705882353,12.7,-0.30338526704843527,4.6795259014571275,4.689350198339872
318.4010002,14.6893834,0.5806117647058823,13.8,-0.22415532198834082,-0.4405662840864339,0.49431190462037744
176.4820239,14.6163182,9.035823529411765,13.8,6.823859872132382,4.210410928023367,8.018268125806044
240.09564,15.5467507,5.016705882352941,13.7,0.18843658371808936,0.7828991793564654,0.8052573943282803
154.186782,19.8912626,18.11423529411765,12.1,-15.156145703904027,-3.849695902487979,15.637420220087494
154.186782,19.8912626,18.11423529411765,12.4,-15.156145703904027,-3.849695902487979,15.637420220087494
25.9203179,21.0052692,15.55894117647059,13.0,9.152860577248168,9.192826865208055,12.972390778890166
53.6511231,20.5990205,2.111305882352941,2.578,-2.016129800847124,-0.5020392809951733,2.077696516223198
32.9470485,45.9242187,0.6308470588235294,13.6,0.023318395701118863,0.5874362692252725,0.5878989011551058
40.7102869,49.5869395,10.252858823529412,13.9,6.380652519038642,-0.8368996277693767,-6.435303221735142
40.7425426,48.9300579,7.842223529411766,13.5,7.589283839541279,-0.7473805655890084,-7.625995469900475
45.6406187,49.7299481,5.200494117647059,13.5,0.23197934831204098,-2.6436570598611646,-2.6538155678564133
23.9636676,56.6982282,0.6184670588235294,14.0,0.03603252842506901,-0.08481727707758714,0.09215374976396563
190.8875453,60.0143636,0.5288741176470588,14.684,0.12327957063021654,-0.1147562492305895,-0.16842461005519271
271.3979337,63.6700064,0.44761529411764706,12.4,0.11405025959852315,0.312606236703956,0.3327613573429167
347.7108441,0.4085612,0.5016494117647059,12.0,-0.10668409811782338,0.16834186414925315,0.19929997495348303
88.2511811,-5.9963378,0.23846470588235297,2.85,0.06471704557216375,0.01907207499895367,0.06746880784744334
88.2511811,-5.9963378,0.23846470588235297,8.38,0.06471704557216375,0.01907207499895367,0.06746880784744334
150.1971964,-9.5165689,0.48628470588235295,3.61,0.03680724785976882,-0.025140740363265652,0.044573874871090026
150.1971964,-9.5165689,0.48628470588235295,12.5,0.03680724785976882,-0.025140740363265652,0.044573874871090026
164.6191243,-10.7704227,0.9930223529411765,14.1,0.2994201661731215,0.9204844873025395,0.9679587425483376
278.3688659,-11.6370481,0.3196058823529412,14.1,-0.08489374277523876,0.24159139866175752,0.2560729416977371
278.3688659,-11.6370481,0.3196058823529412,4.04,-0.08489374277523876,0.24159139866175752,0.2560729416977371
114.2884692,-13.9066703,10.884870588235295,12.5,-3.927323791080932,-9.842383615760513,-10.596998980833266
7.1413494,-16.2273254,0.40541529411764704,12.8,0.1315621282921933,0.1522505486450164,0.20121834698525884
33.3024198,-21.1962147,0.2792047058823529,14.0,0.06187882953616737,-0.18945173065637413,-0.19930114850010622
33.3024198,-21.1962147,0.2792047058823529,12.9,0.06187882953616737,-0.18945173065637413,-0.19930114850010622
48.3530155,4.7751881,0.10126058823529413,1.82,0.03386165632285615,0.09521927455397747,-0.10106098166707547
224.6208333,10.2286111,0.27176470588235296,12.4,0.0005951354849116756,0.1956754957456234,-0.195676400778277
166.6193985,-77.6258725,2.239694117647059,12.3,1.761941430276307,0.2034995701978988,-1.7736543290040616
117.300914,-76.702696,0.12807529411764706,12.442,0.06019086029495503,0.10790797082031306,-0.12355998474265173
166.0375038,-76.4553693,2.243764705882353,24.66,1.7450511100729327,-0.8796465912094081,-1.954221456793755
102.0798591,-3.1021394,9.269517647058825,16.7,-0.008007171810002685,-0.36553007159596873,-0.36561776220712927
291.0636813,0.7460143,3.981011764705883,10.87,-1.2149151459296155,2.4134374617385506,2.7019806056913502
280.6872998,5.9376586,7.706317647058825,16.03,1.2173970326325805,2.308768561679321,-2.610070460056857
100.7656871,-1.2964437,13.251411764705882,16.14,-12.40604197064574,-2.9666566053674175,-12.755819408865655
102.7211432,-5.0864557,13.516823529411765,9.92,-7.304325147721132,10.244834663851632,12.582122362832406
103.4242023,-5.5360385,20.52470588235294,12.22,-13.519592016277947,3.4284426395377707,13.947529789149302
278.5246658,-6.0026026,8.616576470588235,13.11,-1.1307592065255354,2.1011158422462484,2.3860645770138786
278.699236,-6.612288,13.83670588235294,11.43,2.771000894961846,-3.5099580052236283,-4.4719404242803575
98.1724172,-0.0316045,8.998694117647059,14.68,0.2015397455001377,0.20059343403021518,-0.2843518855085975
97.0335983,-0.1707293,9.301917647058824,14.46,1.4814364890352598,-0.5504806228708372,-1.5804059564559299
291.7770457,1.3836634,2.5092117647058823,16.432,-2.2792702764011374,0.939760293039192,2.4654051190947963
97.7204249,0.2268931,9.930129411764705,9.416,-2.1125024430733594,-0.7260701104115249,2.233795956936066
97.7204249,0.2268931,9.930129411764705,12.2,-2.1125024430733594,-0.7260701104115249,2.233795956936066
101.0526207,-0.2991544,16.456872904705882,14.572,-4.204963743813648,-2.416855536363853,-4.850042347283155
280.6671392,6.2191669,7.378329411764706,4.88,0.22853643110011876,0.4130132525132947,-0.4720263203377433
279.7826586,4.3577516,12.482,11.77,11.514245064810844,2.1060973881197147,-11.705275973712263
101.922543,-3.7192892,6.959470588235293,3.7,0.6774852435184071,3.7396653094045127,3.8005371832872186
101.922543,-3.7192892,6.959470588235293,5.0,0.6774852435184071,3.7396653094045127,3.8005371832872186
280.6296561,6.5138223,12.982117647058825,12.11,-1.5331329070704744,-2.540992131184209,2.9676821799988007
279.7504991,6.9697828,12.296235294117649,14.12,-7.708618873145552,-1.1552128757658222,7.794698308449849
278.4958319,5.5383811,11.885647058823528,11.287,3.6118343772740067,-7.201430533042321,-8.05642285950114
278.6883216,5.5736911,9.013917647058824,10.705,3.5880896561052067,-4.648373760553793,-5.872117675766911
278.9020691,6.4795703,9.488317647058823,10.088,-1.4164206908420454,1.192252990716132,1.851408860116268
292.0552827,0.1218359,9.044364705882353,11.32,-1.0922143133404174,0.12376468571734077,1.099204168340164
277.6011767,6.8359338,12.143882352941176,11.31,2.656604749285673,5.796062303017265,6.375883234061379
94.820735,-4.4222978,23.597176470588234,16.365,19.00027633005134,12.257953510097696,22.611234483637233
289.3143526,-2.7747085,13.21423529411765,18.831,-4.54506713244717,-1.3455644380022598,-4.740061064508334
277.7510149,7.1833465,10.893623529411764,15.805,2.357984953511608,8.202146390865554,8.534359873955163
102.1946233,-0.6727861,8.546023529411766,13.34,0.4938359955649512,-5.302657283773999,-5.325603088822624
101.2772396,0.8152163,10.382023529411764,15.558,5.548380329508836,5.130376909126155,7.556804318663771
281.0725563,6.6632062,7.591694117647059,13.068,-0.2810984172412197,-2.8019973423451168,2.8160620424068457
100.9561682,-1.0630076,1.8812470588235295,1.681,-1.4974958110423193,-0.6781081818125302,-1.6438748158939565
100.9561682,-1.0630076,1.8812470588235295,2.83,-1.4974958110423193,-0.6781081818125302,-1.6438748158939565
100.9561682,-1.0630076,1.8812470588235295,4.31,-1.4974958110423193,-0.6781081818125302,-1.6438748158939565
291.5885696,1.4262972,3.788670588235294,6.39,-3.1369838157952343,2.053223211830176,3.7491856473318914
280.7866461,6.2040783,4.858588235294118,11.949,0.1445139578881449,0.3557126625748315,-0.38394762968479496
100.1951714,9.2573953,6.784505882352941,6.389,1.067184368656205,-0.37245912688740795,1.1303133538562982
201.7207198,45.5455449,0.35908823529411765,12.4,0.28393502275624155,0.21981336705939972,0.3590780047365444
125.7620668,-49.2003008,0.2443529411764706,11.9,0.21274544856192054,0.02099352853725137,0.2137787504039098
67.4231674,26.5493897,1.5864235294117648,30.264,-0.18933481204591898,-1.5561370257860996,1.5676128712392199
86.7761233,-10.6303217,0.7357505882352942,5.29,0.2563857045416441,-0.6375985068935304,0.6872157488636116
86.7761233,-10.6303217,0.7357505882352942,3.06,0.2563857045416441,-0.6375985068935304,0.6872157488636116
86.7761233,-10.6303217,0.7357505882352942,1.65,0.2563857045416441,-0.6375985068935304,0.6872157488636116
86.7761233,-10.6303217,0.7357505882352942,1.86,0.2563857045416441,-0.6375985068935304,0.6872157488636116
27.407731,-34.4590985,1.6228235294117648,14.3,0.10323857404317308,-0.12153116345336154,-0.1594616783455994
91.624382,-72.5126648,0.5321176470588235,1.41,-0.11706490529694148,-0.0667466201999448,0.13475645943811954
293.5826648,51.2358069,0.2979811764705882,3.53,-0.03825832221824561,-0.24286005948959533,0.24585505427842008
169.3162193,17.9615717,3.596282352941177,12.7,-2.639654249333793,0.9035101920727062,-2.790000936058124
354.9154673,-69.196043,0.5183788235294118,5.7,0.0417955032515547,-0.0035402574709713216,-0.041945172725970356
170.1408561,-4.8070039,1.576470588235294,1.047,1.3811498460538338,0.7453206867296864,1.5694195816676113
179.7058532,-3.3894613,1.8736352941176468,1.87,-0.3700513155324207,-0.2726952046023216,0.4596745052103469
184.6021322,-0.5512886,8.310482352941175,1.5,3.179526930946861,-2.9729488757562685,-4.352908972454722
168.9366786,0.4880606,2.9767764705882356,0.692,1.059174825090212,-0.9091481456870711,1.3958515898587218
183.7203635,1.9681688,2.7305882352941175,1.3,0.15803233296297947,2.5128592071219105,2.517823586568185
185.1880932,2.2823788,5.6103764705882355,1.22,-4.190584940360996,0.7015524094151211,4.248903143816829
175.0972238,4.5574311,3.9407882352941175,1.03,-2.62202559406774,2.8783446402203494,-3.8935698380575503
173.9385102,4.6164303,6.795294117647059,0.908,2.757376547905196,6.176488340075447,-6.764032350752436
169.483654,5.988289,3.028741176470588,1.0,-0.8686998805498295,0.14228509763595754,-0.880275258925617
175.206752,6.1348146,5.135152941176471,1.04,-0.5694848737988428,0.5019371867378486,-0.759113931446387
333.1100738,-16.3418863,2.8698235294117644,1.31,1.6911196335945078,0.1718176878235096,1.699825559573052
331.2771441,-14.1218019,4.351623529411765,1.7,0.6969944883531878,4.294922086922988,-4.351109864107505
331.2771441,-14.1218019,4.351623529411765,1.4,0.6969944883531878,4.294922086922988,-4.351109864107505
331.2771441,-14.1218019,4.351623529411765,2.6,0.6969944883531878,4.294922086922988,-4.351109864107505
341.2404563,-13.9011223,1.8984117647058825,1.01,0.68060961977859,-1.7157030776409499,-1.8457698949657253
337.5136198,-13.6101475,5.314929411764706,1.7,0.9467835630206195,4.495120627027064,-4.59374668073134
337.5136198,-13.6101475,5.314929411764706,1.2,0.9467835630206195,4.495120627027064,-4.59374668073134
335.0949721,-9.5097112,1.2928,1.0,-0.05404999368627385,0.09542561124736049,0.10966972736092041
337.6178427,-7.972456,3.6982352941176475,0.96,0.37892221104614454,3.652709510004213,-3.672311098817653
337.6178427,-7.972456,3.6982352941176475,2.094,0.37892221104614454,3.652709510004213,-3.672311098817653
130.4102091,17.6399744,2.1905529411764704,1.92,-0.06989254871088374,2.0480003199582293,-2.049192591952819
136.5741931,19.4020565,2.1375294117647057,5.76,-0.09533690726886358,-1.1177541915903746,1.1218126219228608
207.2061241,-17.6098985,4.922294117647059,1.48,4.609988726842041,-0.644905341445608,4.65487904902327
207.2061241,-17.6098985,4.922294117647059,2.27,4.609988726842041,-0.644905341445608,4.65487904902327
202.3313765,-14.3594358,7.1976941176470595,2.17,-2.0837882038997466,-6.704257193100989,-7.020629443999881
202.488752,-12.7347749,3.332823529411765,1.6,-0.08014821793751956,-0.5528330042156318,-0.5586126273086215
205.4445125,-10.8625468,3.765529411764706,1.26,-1.2087290852994612,-3.53111067768157,3.7322605240906843
205.4445125,-10.8625468,3.765529411764706,2.32,-1.2087290852994612,-3.53111067768157,3.7322605240906843
210.6376171,-10.0236852,6.6109294117647055,1.2,-3.68449052506662,-0.5602836211043665,3.7268469468685614
210.6376171,-10.0236852,6.6109294117647055,2.3,-3.68449052506662,-0.5602836211043665,3.7268469468685614
204.2215065,-7.3180577,3.9558823529411766,2.586,3.400706570626526,0.06116495786502921,-3.4012565812612636
204.2215065,-7.3180577,3.9558823529411766,2.69,3.400706570626526,0.06116495786502921,-3.4012565812612636
16.7615005,6.588798,7.3472,0.99,-1.093144625852829,-1.9214109352884814,2.210607417719636
13.4321524,7.9952914,5.838694117647059,1.6,3.7460211204126512,4.402438226734602,5.7804962221933645
13.0800239,10.7947051,2.877529411764706,1.725,-2.4558084803854103,-1.3854809261695065,-2.819672443584966
13.0800239,10.7947051,2.877529411764706,2.836,-2.4558084803854103,-1.3854809261695065,-2.819672443584966
189.5748998,-5.2446247,1.7661647058823529,1.1,0.7181804304816594,1.3417425048891183,1.5218594153708636
186.4860415,-1.4047214,1.4349529411764708,2.332,0.6011560397241368,1.2811830656393415,-1.41520974833338
78.9198197,16.2786991,4.383905882352941,11.781,2.1994568571861013,0.8784996188434651,-2.368411291758903
159.3890808,11.8427484,6.492776470588235,12.442,2.8944071184887616,-3.1785004674811295,-4.2988902974298115
228.2482353,-16.7246474,3.7799529411764703,1.95,-1.492206181106292,2.846993408429763,3.2143507516408882
228.2482353,-16.7246474,3.7799529411764703,3.67,-1.492206181106292,2.846993408429763,3.2143507516408882
228.2482353,-16.7246474,3.7799529411764703,3.94,-1.492206181106292,2.846993408429763,3.2143507516408882
65.8974962,25.0506711,1.57052996,12.2,0.12837779598233143,-0.009769023554107697,-0.12874895076264437
326.6719598,66.803848,0.18834117647058823,1.39,-0.1388337437027223,0.007459229142118281,-0.13903398321959926
326.6719598,66.803848,0.18834117647058823,1.76,-0.1388337437027223,0.007459229142118281,-0.13903398321959926
134.7188514,21.0747961,0.32856,2.025,-0.2430691280968134,0.09417486609565016,0.2606750974640246
1.6764641,-7.5462123,0.05704317647058824,1.03,0.005733713415839072,-0.05405959711222505,-0.054362813664039354
1.6764641,-7.5462123,0.05704317647058824,1.1,0.005733713415839072,-0.05405959711222505,-0.054362813664039354
54.0032486,-44.5143104,0.04320917647058824,1.1,0.018137501817830592,0.012306911024580048,-0.021918691365105217
54.0032486,-44.5143104,0.04320917647058824,1.18,0.018137501817830592,0.012306911024580048,-0.021918691365105217
54.0032486,-44.5143104,0.04320917647058824,1.16,0.018137501817830592,0.012306911024580048,-0.021918691365105217
153.7090696,-47.1549358,0.14838823529411765,1.13,-0.004485903571904195,0.001045473943404303,0.004606120561031828
153.7090696,-47.1549358,0.14838823529411765,1.43,-0.004485903571904195,0.001045473943404303,0.004606120561031828
175.4326081,42.7515862,0.12958,11.9,-0.10740377286132637,0.058198959228228514,-0.12215845971563488
175.4326081,42.7515862,0.12958,9.71,-0.10740377286132637,0.058198959228228514,-0.12215845971563488
177.7304866,48.3732334,0.09454411764705883,3.25,0.020493699109121324,-0.08732889613778817,-0.08970132554104089
258.8313991,4.9606795,0.1722670588235294,2.733,-0.05725774022663675,-0.15686079754401333,-0.16698430651413013
306.9286462,-56.4622865,0.2396823529411765,1.193,0.01207135590597396,-0.016789149698367634,0.020678326358844673
333.4324675,-17.6870623,0.12061764705882352,2.63,0.10091587598581366,0.04550832436531048,0.11070240111453063
51.7501882,-63.500166,0.192,2.61,-0.010230000757528604,-0.11853462062871596,-0.11897524617790313
4.6126677,44.0247296,0.041909176470588234,1.55,-0.00017698836264817936,-0.0017689433543311402,0.00177777542770317
4.6126677,44.0247296,0.041909176470588234,6.67,-0.00017698836264817936,-0.0017689433543311402,0.00177777542770317
61.6454173,-20.8564724,0.3041847058823529,3.17,-0.10338283087466352,0.2555958277304649,-0.27571223562417535
62.3228353,-53.3711768,0.17798235294117648,3.25,-0.005578059417984612,0.0031129469134614026,-0.006387893655704962
62.3228353,-53.3711768,0.17798235294117648,2.5,-0.005578059417984612,0.0031129469134614026,-0.006387893655704962
62.3228353,-53.3711768,0.17798235294117648,5.92,-0.005578059417984612,0.0031129469134614026,-0.006387893655704962
73.0245495,6.4752347,0.14536470588235292,13.8,-0.01995924491399471,-0.019273400350604458,0.02774590814176937
73.460097,-17.776194,0.14047882352941177,2.43,-0.04433549245898338,-0.11521845071679686,0.12345415050600574
73.460097,-17.776194,0.14047882352941177,2.41,-0.04433549245898338,-0.11521845071679686,0.12345415050600574
73.460097,-17.776194,0.14047882352941177,2.66,-0.04433549245898338,-0.11521845071679686,0.12345415050600574
50.8237604,-7.7950429,0.4362211764705882,2.03,-0.36934665574451336,-0.23067662862957744,-0.43546372880592943
50.8237604,-7.7950429,0.4362211764705882,12.3,-0.36934665574451336,-0.23067662862957744,-0.43546372880592943
108.0194945,-24.8921008,0.33462823529411767,4.17,0.028500435495096496,0.07448364080121969,0.0797501571811321
92.6435993,-21.8677233,0.0677204705882353,2.87,0.0002782776341873222,0.008332566691722412,-0.008337212130783927
92.6435993,-21.8677233,0.0677204705882353,3.97,0.0002782776341873222,0.008332566691722412,-0.008337212130783927
103.7002499,33.2664632,0.06565376470588236,1.83,-0.06307742308237596,-0.0017472075595608156,0.06310161675400434
9.9980016,-44.2541679,0.27772,3.66,0.06265659766686096,0.040446464479722305,-0.07457724666475912
111.852091,5.225807,0.06966511764705884,1.51,-0.01940842411119196,0.05749582583565396,-0.06068325069575419
111.852091,5.225807,0.06966511764705884,1.06,-0.01940842411119196,0.05749582583565396,-0.06068325069575419
4.0634323,-79.8514218,0.20654000000000003,13.1,-0.12065418825352714,-0.15905699963541312,0.19964108363795607
18.6432425,-53.9407751,0.1955129411764706,2.79,0.0973524745277817,-0.020375035136479015,0.09946178338183535
20.4384281,-46.7147234,0.2644129411764706,2.13,0.0019013907723653958,-0.10517809718811419,-0.10519528228481365
32.2977385,-16.3392495,0.3349552941176471,1.18,0.1256790132292657,0.15259158015900798,0.19768511502312183
32.2977385,-16.3392495,0.3349552941176471,1.88,0.1256790132292657,0.15259158015900798,0.19768511502312183
32.2977385,-16.3392495,0.3349552941176471,3.23,0.1256790132292657,0.15259158015900798,0.19768511502312183
130.2445254,-23.452809,0.17878588235294118,13.3,-0.023315458764184067,-0.17618619047490125,0.17772221113705106
130.2445254,-23.452809,0.17878588235294118,13.5,-0.023315458764184067,-0.17618619047490125,0.17772221113705106
50.8972464,-40.0762325,0.21456670588235294,3.4,-0.11984857783041569,-0.08770757187433563,-0.14851363497021058
133.7819507,1.5420011,0.24148941176470587,13.3,-0.06305036630299748,0.23300954086385015,0.24138930138787099
133.7819507,1.5420011,0.24148941176470587,4.91,-0.06305036630299748,0.23300954086385015,0.24138930138787099
67.1484425,-25.1713396,0.23753294117647059,5.19,0.003533956831205943,0.008457463555602347,-0.009166108262461722
67.1484425,-25.1713396,0.23753294117647059,4.87,0.003533956831205943,0.008457463555602347,-0.009166108262461722
67.1484425,-25.1713396,0.23753294117647059,2.67,0.003533956831205943,0.008457463555602347,-0.009166108262461722
67.1484425,-25.1713396,0.23753294117647059,1.63,0.003533956831205943,0.008457463555602347,-0.009166108262461722
75.4868824,-6.9485133,0.06323341176470587,1.23,-0.03888175831604767,-0.0034562672770762056,-0.03903507286067403
75.4868824,-6.9485133,0.06323341176470587,1.32,-0.03888175831604767,-0.0034562672770762056,-0.03903507286067403
78.9471415,-31.2948458,0.2778705882352941,2.46,-0.03081665902994384,-0.013295994269724186,0.03356262709306823
138.5916722,52.6835211,0.07450070588235294,3.25,0.04613380820878129,0.017448979472828367,0.049323373206703956
119.7735021,15.391209,0.3461341176470588,4.57,0.09959662902764094,0.04128720467138824,0.10781522055464447
120.5936065,3.3371629,0.3219341176470588,1.264,-0.02190423119800839,-0.05860014608862578,-0.0625601507829392
120.5936065,3.3371629,0.3219341176470588,2.63,-0.02190423119800839,-0.05860014608862578,-0.0625601507829392
130.3316616,59.4918364,0.11160435294117647,14.3,-0.0009772138616623946,-0.0219782401386436,0.02199995423911854
130.3316616,59.4918364,0.11160435294117647,9.32,-0.0009772138616623946,-0.0219782401386436,0.02199995423911854
144.0074644,-21.6650634,0.11108011764705882,1.2,-0.031127650597350096,0.017240187835734673,-0.035583067719381974
144.0074644,-21.6650634,0.11108011764705882,1.66,-0.031127650597350096,0.017240187835734673,-0.035583067719381974
144.0074644,-21.6650634,0.11108011764705882,2.34,-0.031127650597350096,0.017240187835734673,-0.035583067719381974
164.6433493,-31.1443383,0.23974,2.83,0.01840680062479101,0.061622741796723876,0.0643130827731536
146.121464,-45.7790165,0.11073682352941176,0.699,0.00403597486226216,-0.10784725989458484,-0.10792275274407588
146.121464,-45.7790165,0.11073682352941176,1.86,0.00403597486226216,-0.10784725989458484,-0.10792275274407588
146.121464,-45.7790165,0.11073682352941176,2.33,0.00403597486226216,-0.10784725989458484,-0.10792275274407588
200.7335358,24.4639425,0.16168235294117647,2.75,-0.09489295005083832,0.032333013846585996,-0.10025016585399955
239.5775678,35.4081141,0.18599411764705884,1.09,-0.09573364181633362,-0.10188716267366912,-0.1398067383680371
239.5775678,35.4081141,0.18599411764705884,2.26,-0.09573364181633362,-0.10188716267366912,-0.1398067383680371
157.2288672,0.8378485,0.08272341176470588,1.17,0.060797137814925364,0.009140992179954878,0.061480482305533546
242.2645452,52.9441443,0.19916117647058823,2.57,-0.08317852551153952,-0.031490227672842167,0.08893987601273833
255.8503747,51.4089795,0.11659411764705883,1.74,-0.019980239185655738,-0.10421286724484383,0.10611094032807106
259.0020507,11.0561751,0.21348117647058823,1.38,-0.0380115861297322,-0.20967157034091288,-0.21308929604586532
259.0020507,11.0561751,0.21348117647058823,2.38,-0.0380115861297322,-0.20967157034091288,-0.21308929604586532
165.834471,35.972317,0.06677380000000001,1.45,0.05170566816088582,-0.04095895184923857,-0.06596295821559162
167.7745044,30.4451688,0.13987411764705884,2.63,0.03419233888765138,0.11026009013676828,-0.11544004294687464
167.7745044,30.4451688,0.13987411764705884,8.4,0.03419233888765138,0.11026009013676828,-0.11544004294687464
168.9810458,-57.5425629,0.14897764705882352,3.33,-0.09826292657443739,0.07704592124230553,-0.12486663573208345
336.3221454,59.412503,0.25101411764705883,4.22,-0.06781556293290662,-0.011761920335398104,0.06882799827020447
173.8619194,-32.5436302,0.10664188235294117,2.33,0.045891022477161564,0.0847117491114885,-0.09634348126119961
173.8619194,-32.5436302,0.10664188235294117,6.27,0.045891022477161564,0.0847117491114885,-0.09634348126119961
173.8619194,-32.5436302,0.10664188235294117,2.14,0.045891022477161564,0.0847117491114885,-0.09634348126119961
175.5505363,26.7030669,0.11474364705882352,4.17,0.10661561768659852,-0.04241711552138191,0.11474363435001177
185.7440496,64.0324311,0.21594588235294118,13.0,-0.1861918958881063,-0.07655316801593427,0.20131519969362294
189.7134226,11.6950708,0.16748,3.69,-0.04429526029321829,-0.12025128684290787,-0.12815007636290845
191.981531,9.7494181,0.09499129411764706,1.305,0.028520151060240247,0.010229369483669076,-0.030299158676972256
199.192348,9.4249781,0.20623411764705882,13.0,1.2149856265706238e-05,3.94468119994853e-05,-4.127553735810181e-05
