ra,dec,sy_dist
271.3979337,63.6700064,0.004476152941176471
88.2511811,-5.9963378,0.0023846470588235295
88.2511811,-5.9963378,0.0023846470588235295
150.1971964,-9.5165689,0.004862847058823529
150.1971964,-9.5165689,0.004862847058823529
164.6191243,-10.7704227,0.009930223529411765
278.3688659,-11.6370481,0.0031960588235294117
278.3688659,-11.6370481,0.0031960588235294117
114.2884692,-13.9066703,0.10884870588235294
153.6696689,-15.6428372,0.06934388235294117
7.1413494,-16.2273254,0.00405415294117647
33.3024198,-21.1962147,0.002792047058823529
33.3024198,-21.1962147,0.002792047058823529
269.4486144,4.7379808,0.00021488823529411762
48.3530155,4.7751881,0.0010126058823529413
224.6208333,10.2286111,0.0027176470588235295
246.934277,-23.98115,
166.6193985,-77.6258725,0.022396941176470588
68.4667685,22.8416192,0.018588
117.300914,-76.702696,0.0012807529411764705
166.0375038,-76.4553693,0.02243764705882353
102.0798591,-3.1021394,0.09269517647058824
291.0636813,0.7460143,0.03981011764705883
280.6872998,5.9376586,0.07706317647058825
100.7656871,-1.2964437,0.1325141176470588
102.7211432,-5.0864557,0.13516823529411764
103.4242023,-5.5360385,0.2052470588235294
278.5246658,-6.0026026,0.08616576470588236
278.699236,-6.612288,0.1383670588235294
98.1724172,-0.0316045,0.08998694117647059
97.0335983,-0.1707293,0.09301917647058823
291.7770457,1.3836634,0.02509211764705882
97.7204249,0.2268931,0.09930129411764706
97.7204249,0.2268931,0.09930129411764706
101.0526207,-0.2991544,0.16456872904705883
280.6671392,6.2191669,0.07378329411764706
279.7826586,4.3577516,0.12482
101.922543,-3.7192892,0.06959470588235293
101.922543,-3.7192892,0.06959470588235293
280.6296561,6.5138223,0.12982117647058825
279.7504991,6.9697828,0.12296235294117648
278.4958319,5.5383811,0.11885647058823529
278.6883216,5.5736911,0.09013917647058824
278.9020691,6.4795703,0.09488317647058823
292.0552827,0.1218359,0.09044364705882353
277.6011767,6.8359338,0.12143882352941177
94.820735,-4.4222978,0.23597176470588235
289.3143526,-2.7747085,0.1321423529411765
277.7510149,7.1833465,0.10893623529411764
102.1946233,-0.6727861,0.08546023529411766
101.2772396,0.8152163,0.10382023529411764
281.0725563,6.6632062,0.07591694117647059
100.9561682,-1.0630076,0.018812470588235295
100.9561682,-1.0630076,0.018812470588235295
100.9561682,-1.0630076,0.018812470588235295
291.5885696,1.4262972,0.03788670588235294
280.7866461,6.2040783,0.04858588235294118
100.1951714,9.2573953,0.06784505882352941
201.7207198,45.5455449,0.0035908823529411764
125.7620668,-49.2003008,0.002443529411764706
67.4231674,26.5493897,0.015864235294117648
86.7761233,-10.6303217,0.007357505882352941
86.7761233,-10.6303217,0.007357505882352941
86.7761233,-10.6303217,0.007357505882352941
86.7761233,-10.6303217,0.007357505882352941
27.407731,-34.4590985,0.016228235294117647
91.624382,-72.5126648,0.0053211764705882346
293.5826648,51.2358069,0.002979811764705882
169.3162193,17.9615717,0.03596282352941177
354.9154673,-69.196043,0.0051837882352941175
170.1408561,-4.8070039,0.01576470588235294
179.7058532,-3.3894613,0.018736352941176468
184.6021322,-0.5512886,0.08310482352941176
168.9366786,0.4880606,0.029767764705882355
183.7203635,1.9681688,0.027305882352941176
185.1880932,2.2823788,0.05610376470588235
175.0972238,4.5574311,0.039407882352941175
173.9385102,4.6164303,0.06795294117647059
169.483654,5.988289,0.030287411764705882
175.206752,6.1348146,0.051351529411764706
333.1100738,-16.3418863,0.028698235294117646
331.2771441,-14.1218019,0.04351623529411765
331.2771441,-14.1218019,0.04351623529411765
331.2771441,-14.1218019,0.04351623529411765
341.2404563,-13.9011223,0.018984117647058825
337.5136198,-13.6101475,0.05314929411764706
337.5136198,-13.6101475,0.05314929411764706
335.0949721,-9.5097112,0.012928
337.6178427,-7.972456,0.03698235294117647
337.6178427,-7.972456,0.03698235294117647
130.4102091,17.6399744,0.021905529411764706
136.5741931,19.4020565,0.02137529411764706
207.2061241,-17.6098985,0.04922294117647059
207.2061241,-17.6098985,0.04922294117647059
202.3313765,-14.3594358,0.07197694117647059
202.488752,-12.7347749,0.03332823529411765
205.4445125,-10.8625468,0.03765529411764706
205.4445125,-10.8625468,0.03765529411764706
210.6376171,-10.0236852,0.06610929411764706
210.6376171,-10.0236852,0.06610929411764706
204.2215065,-7.3180577,0.039558823529411764
204.2215065,-7.3180577,0.039558823529411764
16.7615005,6.588798,0.073472
13.4321524,7.9952914,0.058386941176470586
13.0800239,10.7947051,0.02877529411764706
13.0800239,10.7947051,0.02877529411764706
189.5748998,-5.2446247,0.01766164705882353
186.4860415,-1.4047214,0.014349529411764707
78.9198197,16.2786991,0.04383905882352941
159.3890808,11.8427484,0.06492776470588235
228.2482353,-16.7246474,0.037799529411764704
228.2482353,-16.7246474,0.037799529411764704
228.2482353,-16.7246474,0.037799529411764704
65.8974962,25.0506711,0.0157052996
151.0884754,50.3861806,0.002563670588235294
326.6719598,66.803848,0.0018834117647058824
326.6719598,66.803848,0.0018834117647058824
134.7188514,21.0747961,0.0032856
1.6764641,-7.5462123,0.0005704317647058824
1.6764641,-7.5462123,0.0005704317647058824
54.0032486,-44.5143104,0.00043209176470588234
54.0032486,-44.5143104,0.00043209176470588234
54.0032486,-44.5143104,0.00043209176470588234
153.7090696,-47.1549358,0.0014838823529411765
153.7090696,-47.1549358,0.0014838823529411765
175.4326081,42.7515862,0.0012958
175.4326081,42.7515862,0.0012958
177.7304866,48.3732334,0.0009454411764705883
258.8313991,4.9606795,0.0017226705882352942
306.9286462,-56.4622865,0.002396823529411765
333.4324675,-17.6870623,0.0012061764705882353
51.7501882,-63.500166,0.00192
4.6126677,44.0247296,0.00041909176470588235
4.6126677,44.0247296,0.00041909176470588235
61.6454173,-20.8564724,0.0030418470588235292
62.3228353,-53.3711768,0.0017798235294117647
62.3228353,-53.3711768,0.0017798235294117647
62.3228353,-53.3711768,0.0017798235294117647
73.0245495,6.4752347,0.0014536470588235293
73.460097,-17.776194,0.0014047882352941177
73.460097,-17.776194,0.0014047882352941177
73.460097,-17.776194,0.0014047882352941177
50.8237604,-7.7950429,0.004362211764705882
50.8237604,-7.7950429,0.004362211764705882
108.0194945,-24.8921008,0.0033462823529411766
92.6435993,-21.8677233,0.0006772047058823529
92.6435993,-21.8677233,0.0006772047058823529
98.454881,-58.5250316,0.0017899058823529412
103.7002499,33.2664632,0.0006565376470588235
9.9980016,-44.2541679,0.0027772
111.852091,5.225807,0.0006966511764705883
111.852091,5.225807,0.0006966511764705883
4.0634323,-79.8514218,0.0020654000000000002
18.6432425,-53.9407751,0.001955129411764706
20.4384281,-46.7147234,0.002644129411764706
32.2977385,-16.3392495,0.0033495529411764705
32.2977385,-16.3392495,0.0033495529411764705
32.2977385,-16.3392495,0.0033495529411764705
130.2445254,-23.452809,0.0017878588235294118
130.2445254,-23.452809,0.0017878588235294118
50.8972464,-40.0762325,0.0021456670588235294
133.7819507,1.5420011,0.0024148941176470587
133.7819507,1.5420011,0.0024148941176470587
67.1484425,-25.1713396,0.002375329411764706
67.1484425,-25.1713396,0.002375329411764706
67.1484425,-25.1713396,0.002375329411764706
67.1484425,-25.1713396,0.002375329411764706
75.4868824,-6.9485133,0.0006323341176470588
75.4868824,-6.9485133,0.0006323341176470588
78.9471415,-31.2948458,0.002778705882352941
138.5916722,52.6835211,0.0007450070588235294
119.7735021,15.391209,0.003461341176470588
120.5936065,3.3371629,0.0032193411764705883
120.5936065,3.3371629,0.0032193411764705883
130.3316616,59.4918364,0.0011160435294117648
130.3316616,59.4918364,0.0011160435294117648
144.0074644,-21.6650634,0.0011108011764705882
144.0074644,-21.6650634,0.0011108011764705882
144.0074644,-21.6650634,0.0011108011764705882
164.6433493,-31.1443383,0.0023974
146.121464,-45.7790165,0.0011073682352941176
146.121464,-45.7790165,0.0011073682352941176
146.121464,-45.7790165,0.0011073682352941176
200.7335358,24.4639425,0.0016168235294117647
239.5775678,35.4081141,0.0018599411764705883
239.5775678,35.4081141,0.0018599411764705883
157.2288672,0.8378485,0.0008272341176470588
242.2645452,52.9441443,0.0019916117647058823
255.8503747,51.4089795,0.0011659411764705883
259.0020507,11.0561751,0.0021348117647058823
259.0020507,11.0561751,0.0021348117647058823
165.834471,35.972317,0.0006677380000000001
167.7745044,30.4451688,0.0013987411764705884
167.7745044,30.4451688,0.0013987411764705884
168.9810458,-57.5425629,0.0014897764705882352
336.3221454,59.412503,0.0025101411764705886
173.8619194,-32.5436302,0.0010664188235294117
173.8619194,-32.5436302,0.0010664188235294117
173.8619194,-32.5436302,0.0010664188235294117
175.5505363,26.7030669,0.0011474364705882352
185.7440496,64.0324311,0.0021594588235294117
189.7134226,11.6950708,0.0016748
191.981531,9.7494181,0.0009499129411764707
199.192348,9.4249781,0.0020623411764705882
202.5040424,10.3725387,0.0008962094117647059
210.2597264,-2.6522901,0.0012246117647058824
229.8564725,-7.7226935,0.0007409529411764705
229.8564725,-7.7226935,0.0007409529411764705
229.8564725,-7.7226935,0.0007409529411764705
246.3557854,54.3033625,0.0007614694117647059
254.5363221,25.7419719,0.001221129411764706
259.7510609,-34.9977651,0.0008522305882352942
259.7510609,-34.9977651,0.0008522305882352942
259.7510609,-34.9977651,0.0008522305882352942
259.7510609,-34.9977651,0.0008522305882352942
259.7510609,-34.9977651,0.0008522305882352942
262.1700476,-46.8989826,0.0005351717647058824
262.5448903,-51.6377777,0.0018855529411764707
262.5448903,-51.6377777,0.0018855529411764707
262.5448903,-51.6377777,0.0018855529411764707
262.5448903,-51.6377777,0.0018855529411764707
263.8072214,-48.6788427,0.0011380176470588235
264.2610245,-44.3232519,0.000589024705882353
264.2610245,-44.3232519,0.000589024705882353
263.8960378,61.6793482,0.0016841764705882354
264.1041731,68.3336741,0.0005352223529411764
264.1041731,68.3336741,0.0005352223529411764
278.8294172,45.7456038,0.0018302941176470586
280.238365,-13.3824997,0.0019959764705882355
284.4997178,5.902867,0.0013060823529411764
311.2697002,44.5002351,0.0014169999999999999
311.2697002,44.5002351,0.0014169999999999999
323.3912616,-49.0125169,0.0005840411764705882
332.4229938,-4.6408317,0.0010353623529411765
332.4229938,-4.6408317,0.0010353623529411765
32.6224785,-50.8209945,0.0012686588235294117
343.3239737,-14.2665958,0.0005500199999999999
343.3239737,-14.2665958,0.0005500199999999999
343.3239737,-14.2665958,0.0005500199999999999
343.3239737,-14.2665958,0.0005500199999999999
346.4668274,-35.8530693,0.0003870588235294118
346.4668274,-35.8530693,0.0003870588235294118
352.9700384,19.9370011,0.0007364964705882354
353.7526177,1.6055211,0.002447823529411765
30.0588307,13.0443172,0.000526
184.8472095,28.3827126,0.002809870588235294
35.5624031,47.8802075,0.0014037058823529412
303.467731,13.3888921,0.0036023882352941177
315.4141767,-32.5250028,0.0024131882352941177
351.7717763,-1.2853435,0.003489529411764706
351.7717763,-1.2853435,0.003489529411764706
351.7717763,-1.2853435,0.003489529411764706
38.3691648,56.025708,0.07706035294117647
237.3003643,-35.6515055,0.017784588235294118
245.4776921,-20.7193398,0.012764705882352942
18.146485,17.0650029,0.005594129411764706
90.6436658,-0.5771099,0.042783529411764706
110.7353308,67.2526565,0.024615176470588238
151.769,-66.1808889,0.14941176470588236
150.5865513,48.0824515,0.0017593529411764706
15.6687321,62.3454386,0.0011591529411764706
264.4764878,18.5959509,0.00095968
3.9579137,13.5576175,0.0014364705882352943
344.4453632,38.674919,0.018703411764705885
297.7101763,48.0818635,0.004442905882352941
297.7101763,48.0818635,0.004442905882352941
209.3886452,43.49331,0.016794235294117648
129.8823772,47.3519076,0.029036470588235296
129.8823772,47.3519076,0.029036470588235296
260.1161719,38.2421682,0.026195647058823532
66.248142,39.460602,0.022648941176470587
9.5730343,42.4630961,0.026663176470588235
324.5359781,30.4881882,0.010868599999999999
324.5359781,30.4881882,0.010868599999999999
256.346376,33.0123251,0.018988235294117646
9.5165832,34.7114025,0.023773882352941176
245.1514324,41.0479601,0.015032235294117647
245.1514324,41.0479601,0.015032235294117647
111.9164295,24.3361185,0.008357341176470589
171.2749348,41.0280207,0.03262094117647059
155.6814593,50.1287115,0.009619376470588236
306.1239076,16.7621462,0.04291917647058823
108.8251171,14.2626064,0.048864
48.4354731,25.1973548,0.03533929411764706
213.1565508,4.0594175,0.01668670588235294
222.7673221,5.9473626,0.023432117647058822
13.0009159,34.728402,0.047214
33.1310921,51.7787754,0.036891294117647064
206.0940142,48.028565,0.015829882352941176
123.9498431,5.8368669,0.025174705882352943
271.5376722,26.4266061,0.040476470588235294
31.0427614,46.6878512,0.03402411764705882
113.1842383,33.8350214,0.046601176470588236
303.1954355,18.1047776,0.02933235294117647
123.250703,4.7870288,0.059642941176470586
188.2662048,44.9153672,0.034637529411764706
284.2960393,51.2691212,0.04595223529411765
35.3834942,32.2460441,0.030024235294117647
113.7582526,17.8300283,0.0820004705882353
229.99122,36.229545,0.03770011764705883
335.5129199,45.4573423,0.054643411764705885
297.3226523,4.6724124,0.04096294117647059
135.3443583,6.0970828,0.04767505882352941
128.9256885,10.2065866,0.06221470588235295
213.1438604,47.0147826,0.040923529411764706
213.1438604,47.0147826,0.040923529411764706
274.3732697,-3.3810594,0.03513411764705882
270.4441831,-2.97098,0.034204235294117646
305.4413294,26.6926759,0.04121776470588235
274.4055335,36.6214617,0.035686588235294116
118.0634379,12.1393474,0.06064211764705882
21.0651251,32.8107,0.051775176470588234
42.7217412,29.0222492,0.04248882352941176
21.8711012,38.9681137,0.07844729411764706
99.8979924,25.4824005,0.016900117647058826
264.2735096,25.7311468,0.06016329411764706
100.8480137,27.2521823,0.03772223529411765
274.743418,10.5971968,0.032924705882352946
68.8465093,56.8682691,0.06065764705882353
292.4588212,62.5291892,0.031231882352941175
354.7740917,42.4659866,0.032395058823529416
28.2825719,52.0539209,0.02743764705882353
75.4801665,50.1311784,0.0398635294117647
74.5043816,48.3008551,0.04103705882352941
269.5720695,5.7613709,0.047465647058823536
68.9743955,2.4312732,0.07669376470588236
315.9054895,11.9893675,0.08688458823529412
150.5726262,53.9508237,0.11005364705882353
256.6107279,44.7768849,0.04372776470588235
118.4831501,23.9382192,0.023782588235294114
130.5056385,3.7105662,0.040148588235294116
292.24719,47.9695429,0.04012694117647059
74.5523332,9.9979794,0.03891047058823529
343.0414932,35.4471778,0.024888588235294117
110.1685157,37.1405946,0.05355329411764705
175.5252399,-23.3548451,0.03340835294117647
294.3068385,-22.2044872,0.06292811764705883
289.4007603,-22.3900092,0.11112976470588234
289.202402,-19.3559227,0.08778094117647059
316.9614798,-26.0967205,0.04963
313.2154754,-25.6873756,0.060354235294117646
311.0920041,-19.4375266,0.13406470588235295
358.5588439,-30.0130385,0.089064
192.1895676,-47.6136789,0.04709776470588235
173.9574203,-29.1560639,0.07345505882352941
176.7388264,-22.5630097,0.040226470588235294
174.0098693,-29.5433642,0.027002117647058822
286.36675,-50.0673496,0.07517694117647059
268.8907069,-61.7474,0.05813905882352941
207.9076746,-23.7812403,0.05543035294117647
144.9268593,-28.5856004,0.10139329411764705
193.5524603,-46.5877159,0.09611623529411766
284.3997616,-49.1385126,0.06298623529411765
285.0965172,-54.8933408,0.04163423529411765
312.4574879,-24.4286938,0.048377764705882356
5.618525,-59.9425892,0.04025176470588235
191.7028214,-24.4273897,0.09105576470588236
346.0750861,-21.2720168,0.08766070588235295
294.6336944,-55.3302692,0.02923058823529412
0.7744866,-62.4693167,0.05986376470588235
296.688442,-63.5656488,0.06053588235294117
291.4787013,-23.2028183,0.10075717647058824
199.80183,-22.9868431,0.024928941176470588
154.2710615,-25.2762982,0.040414705882352936
112.4192251,-29.9379163,0.10335541176470588
94.1120914,-22.5468824,0.048995176470588236
100.5712467,-29.77678,0.1579164705882353
103.5173558,-27.0504156,0.0867844705882353
108.4523991,-33.4373462,0.094162
80.5382418,-30.9708179,0.04262035294117647
84.3267559,-27.9725758,0.052474705882352944
101.9942455,-21.9107112,0.0908364705882353
6.7026401,-56.3161021,0.05338917647058823
287.4844021,-49.6649424,0.03537294117647059
288.6720048,-59.5793505,0.031012823529411763
6.6135927,-56.3442798,0.03816623529411765
67.2228465,-21.4820568,0.02898635294117647
300.4280761,-26.077564,0.08902847058823529
102.8474248,-29.0586551,0.04583176470588235
140.0875894,-31.2692116,0.06530988235294118
176.628323,-33.8600764,0.06891411764705882
200.6348641,-44.6888393,0.08806882352941177
114.2833819,-32.7554188,0.07174564705882353
180.165072,-45.7994559,0.06640105882352941
60.9482779,-19.0568182,0.03288058823529412
186.7873036,-48.9784105,0.04748129411764706
170.324325,-22.388177,0.07563341176470588
170.324325,-22.388177,0.07563341176470588
88.1468079,-19.0316268,0.019919764705882356
341.3640336,-14.9917747,0.057232235294117646
61.6578005,-25.3496674,0.07997188235294117
312.4493079,-24.303506,0.06153729411764706
67.418582,-28.1972149,0.07332141176470588
144.2876092,-29.800444,0.12707647058823532
292.9397825,-26.7402021,0.05803764705882353
101.3948048,-33.8816918,0.17388
180.2087883,-46.1364201,0.112954
15.006077,-58.9047242,0.07105352941176471
289.2974275,-60.8917599,0.04876905882352941
208.8567465,-21.2078587,0.028318470588235292
109.1045212,-31.2443947,0.1716270588235294
15.5518893,-61.7561333,0.01649705882352941
339.0258401,-17.0003046,0.015010470588235294
171.0147921,-19.5569588,0.03522223529411765
60.9493919,-25.4089214,0.022936941176470587
70.3397665,-32.3204175,0.04537517647058824
149.8236672,-27.3928174,0.05131482352941176
294.9416887,-25.7483655,0.09348670588235293
290.8101704,-20.1663771,0.07514117647058824
173.3555116,-70.1947897,0.012903176470588236
173.7653631,20.441541,0.016138588235294116
173.9646303,-4.7555425,0.005827482352941176
24.4731133,-60.5114881,0.004583611764705882
24.4731133,-60.5114881,0.004583611764705882
24.4731133,-60.5114881,0.004583611764705882
24.4731133,-60.5114881,0.004583611764705882
24.4731133,-60.5114881,0.004583611764705882
24.4731133,-60.5114881,0.004583611764705882
175.875608,-58.0053798,0.003532635294117647
176.2097267,-58.7040134,0.004656376470588235
176.4254063,2.8209912,0.0034516
176.5980316,14.1240201,0.04083494117647059
176.6941567,3.4742143,0.025542
176.6941567,3.4742143,0.025542
176.6208003,-40.4986211,0.0010928705882352942
177.5854673,-1.2522989,0.007383294117647059
177.8436988,57.6406584,0.01434
178.2201971,-50.2927911,0.0067230941176470585
179.1713308,-2.7791393,0.005357082352941177
179.2310729,-12.1079951,0.006636341176470589
179.4382907,-8.5486195,0.006531917647058823
179.5479558,-23.9241221,0.0031176117647058826
179.7923543,-20.3556058,0.002395670588235294
179.7923543,-20.3556058,0.002395670588235294
25.471524,2.7044193,0.01592635294117647
181.3157854,76.9053359,0.011832470588235293
182.4021288,11.2115695,0.008245141176470587
182.4021288,11.2115695,0.008245141176470587
182.6612053,-16.9564908,0.006498952941176471
183.3730583,10.0404302,0.004492352941176471
183.4049258,-9.5135645,0.011036235294117647
183.4724742,-0.3934357,0.012865058823529412
183.4724742,-0.3934357,0.012865058823529412
25.6233526,-53.7412852,0.0020394941176470585
183.7762699,-7.2575413,0.004010764705882353
184.4713308,-55.9755805,0.012121058823529412
26.2324076,20.0826974,0.003896529411764706
184.8059773,-3.3199927,0.0058135999999999995
184.8059773,-3.3199927,0.0058135999999999995
186.4409852,-64.0223492,0.0045788235294117645
186.4613189,-1.1109233,0.004551129411764707
186.5740627,-51.3630519,0.007599741176470589
186.5740627,-51.3630519,0.007599741176470589
186.5740627,-51.3630519,0.007599741176470589
186.5740627,-51.3630519,0.007599741176470589
186.5740627,-51.3630519,0.007599741176470589
186.8791724,-71.4224896,0.005754141176470589
187.5826081,21.9480993,0.01938141176470588
187.6126029,22.8794399,0.007002058823529412
187.6126029,22.8794399,0.007002058823529412
188.027184,74.4893379,0.007980576470588236
188.397397,-11.6215204,0.006573129411764706
188.397397,-11.6215204,0.006573129411764706
188.3958418,7.2809064,0.006519482352941176
189.3173489,-40.8121458,0.007421423529411764
27.1628025,37.9527542,0.013706588235294118
189.7758591,-74.5740205,0.009359541176470589
189.7758591,-74.5740205,0.009359541176470589
189.8154662,-32.7263607,0.005003282352941177
189.8111935,-7.9956702,0.011853882352941176
189.8392243,20.0273377,0.0037833529411764703
189.8392243,20.0273377,0.0037833529411764703
189.8392243,20.0273377,0.0037833529411764703
189.8392243,20.0273377,0.0037833529411764703
189.8392243,20.0273377,0.0037833529411764703
189.8392243,20.0273377,0.0037833529411764703
192.5892855,-88.1211107,0.012364235294117648
190.0365636,-44.3120777,0.01250670588235294
190.0365636,-44.3120777,0.01250670588235294
190.7462412,-4.0501059,0.0053042117647058825
27.0881399,-41.4944106,0.005221223529411765
192.2159553,-68.4246679,0.0034067176470588237
192.2159553,-68.4246679,0.0034067176470588237
192.5725483,22.8631285,0.013431294117647059
193.2953521,-3.5531133,0.003908670588235294
193.8988441,3.3972376,0.007302734117647059
194.2824262,46.1765638,0.011901882352941175
194.2415171,67.2429122,0.03803941176470588
195.4438496,63.610328,0.004256470588235294
195.4438496,63.610328,0.004256470588235294
27.5271962,-54.4651633,0.018249529411764706
196.233933,-52.4463502,0.001915494117647059
196.233933,-52.4463502,0.001915494117647059
196.794874,27.6244384,0.01368635294117647
197.3171237,-60.3084347,0.011222423529411765
197.6652124,-35.0561807,0.003285211764705882
198.1833997,-31.8746756,0.0044478
198.1818436,-2.2649921,0.0024779764705882353
198.1818436,-2.2649921,0.0024779764705882353
28.2750265,-1.3284416,0.004584458823529412
28.2106607,-19.507396,0.0060307058823529415
28.2106607,-19.507396,0.0060307058823529415
28.2106607,-19.507396,0.0060307058823529415
199.2155793,17.0160384,0.0012919529411764706
199.2155793,17.0160384,0.0012919529411764706
199.9853694,38.3691383,0.010311023529411763
200.1646905,24.6484725,0.014499411764705882
200.1646905,24.6484725,0.014499411764705882
202.3368806,-35.5713041,0.0038064352941176473
29.707836,73.1521372,0.027652352941176468
203.1066418,-47.2719049,0.004444482352941177
203.509956,53.7281876,0.010853988235294118
203.509956,53.7281876,0.010853988235294118
29.2884252,-10.2434693,0.003945517647058824
29.2884252,-10.2434693,0.003945517647058824
28.7347403,-67.6469871,0.007992129411764706
205.661989,78.0646376,0.012122823529411764
209.3199062,-56.0404085,0.0049010823529411765
30.0391601,3.0959098,0.0037367882352941175
30.0391601,3.0959098,0.0037367882352941175
210.5886904,20.8810286,0.006265035294117647
212.8207093,54.4089731,0.007082082352941176
30.6115322,2.8158078,0.005686670588235294
216.6474037,-81.4542756,0.0046290117647058825
214.5387463,38.9669132,0.018076117647058822
215.3434326,-40.3942443,0.0033175176470588235
215.2227183,-17.4818147,0.006778905882352941
215.2227183,-17.4818147,0.006778905882352941
215.2227183,-17.4818147,0.006778905882352941
34.7480718,85.7365329,0.02143435294117647
216.8852514,-51.9329118,0.0044294823529411765
31.1423525,25.4135632,0.004452682352941177
31.1423525,25.4135632,0.004452682352941177
216.7005171,-5.1784093,0.008599541176470589
217.6848544,35.4546059,0.002650341176470588
219.0032292,9.7454368,0.0019210823529411765
219.0032292,9.7454368,0.0019210823529411765
219.2702793,-25.8031728,0.0030770352941176474
221.5104196,-68.7629901,0.00793395294117647
221.8857975,-0.2820782,0.0037501882352941177
223.3461495,18.2352618,0.015511647058823528
32.057635,-24.695575,0.01752164705882353
32.4173964,32.3164548,0.05856741176470588
224.2276121,53.3809615,0.008327435294117646
224.5892892,44.0428571,0.012371176470588236
225.8984524,-27.8431369,0.006055717647058824
225.8984524,-27.8431369,0.006055717647058824
225.8999745,-27.8415947,0.006035211764705882
227.6847587,-61.4223747,0.002825
227.6847587,-61.4223747,0.002825
228.8103897,-70.5203328,0.003151870588235294
228.8103897,-70.5203328,0.003151870588235294
228.8103897,-70.5203328,0.003151870588235294
228.8103897,-70.5203328,0.003151870588235294
228.8103897,-70.5203328,0.003151870588235294
228.3675397,-25.3096721,0.003080047058823529
228.3675397,-25.3096721,0.003080047058823529
229.4511514,-45.9225871,0.006649176470588236
227.8678636,71.8412965,0.008690741176470588
229.4213643,-5.2024735,0.009697070588235294
229.7306046,-1.5922913,0.006051282352941176
230.4401147,-48.3188174,0.0017272941176470589
230.4401147,-48.3188174,0.0017272941176470589
230.4401147,-48.3188174,0.0017272941176470589
229.7756438,41.732423,0.012372705882352942
230.7157509,13.3663117,0.005632235294117647
33.0859626,-46.8166738,0.005113529411764706
233.915082,-80.2044169,0.004762835294117647
231.7420543,-16.5090014,0.018272588235294117
231.7420543,-16.5090014,0.018272588235294117
33.1780708,-53.7437591,0.003321235294117647
33.1780708,-53.7437591,0.003321235294117647
34.5609102,65.5941901,0.009359000000000001
34.5609102,65.5941901,0.009359000000000001
34.1979991,43.7722065,0.005576035294117647
233.8173564,53.9221505,0.013187058823529413
4.4471631,-66.3589285,0.0093612
34.293348,23.7676546,0.01670870588235294
236.8689866,-37.9172333,0.0017944470588235294
236.8689866,-37.9172333,0.0017944470588235294
236.6099205,7.3527684,0.0013899764705882353
236.7235392,46.986288,0.004354929411764706
