ra,dec,sy_dist,pl_rade,st_rad,st_teff,x,y,z
291.0636813,0.7460143,3966.3108145845686,10.87,1.4180683767171964,4921.0,-1210.4287469894555,2404.5251987654838,2912.858097273853
280.6872998,5.9376586,7692.187058456306,16.03,1.6026432029017137,6440.0,1215.1647684797233,2304.5351183906223,7237.5571994860675
100.7656871,-1.2964437,13238.130155597313,16.14,1.5121760014736796,5675.0,-12393.607657761622,-2963.6831883389927,3586.52494779616
102.7211432,-5.0864557,13503.582556068957,9.92,1.5004339811091778,5945.0,-7297.16988862067,10234.798904903508,4934.262340144026
103.4242023,-5.5360385,20512.537848132073,12.22,1.5610064349141861,6035.0,-13511.57695095866,3426.4100936098876,15048.628214551043
278.5246658,-6.0026026,8602.585246811446,13.11,1.555418544804906,5650.0,-1128.9231286876418,2097.7041413195325,8266.174619112697
278.699236,-6.612288,13823.513884474276,11.43,1.6525720612845283,5740.0,2768.3590061886853,-3506.6115903360965,13081.643615449384
98.1724172,-0.0316045,8984.76139784509,14.68,1.4553808464717768,5440.0,201.22770057825213,200.28285428676367,8980.274581938238
97.0335983,-0.1707293,9288.031352178252,14.46,1.6649907271428996,6090.0,1479.2249381793902,-549.6588421859005,9152.993780098466
291.7770457,1.3836634,2494.285475213823,16.432,1.4640019026290774,5625.0,-2265.7118161489007,934.170037810698,464.0434661566253
97.7204249,0.2268931,9916.339299003821,9.41556,1.6027337368730918,4947.5,-2109.5687807121103,-725.0618064630365,9662.183502150068
101.0526207,-0.2991544,16444.082066016883,14.5717,1.720998222663324,6200.0,-4201.695503653342,-2414.977074430091,15713.735253543457
280.6671392,6.2191669,7364.148606650057,4.88,1.5398488126472938,5939.0,228.09719473506019,412.21946029871566,7349.063306784818
279.7826586,4.3577516,12468.600590400263,11.77,1.6567629364219658,5900.0,11501.884538784954,2103.836495509528,-4329.725711814962
101.922543,-3.7192892,6945.225653902187,3.7,1.4465322435370096,4950.0,676.0985384977864,3732.010806653928,-5818.17372453595
280.6296561,6.5138223,12968.794807778348,12.11,1.555418544804906,6040.0,-1531.5595363869068,-2538.384449548818,12625.39379738508
279.7504991,6.9697828,12282.807443084339,14.12,1.6922948725968596,5590.0,-7700.20083433731,-1153.9513492874728,9499.6137857408
278.4958319,5.5383811,11872.15634483698,11.287,1.5229003701445658,5900.0,3607.7347919245985,-7193.2566036689805,8728.65427091498
278.6883216,5.5736911,8999.987258049447,10.704595,1.6904166287743332,5150.0,3582.544510623832,-4641.190019002013,6828.213579111854
278.9020691,6.4795703,9474.459890878283,10.0881,1.4617742157257525,5260.0,-1414.3519982336306,1190.5116966463677,9292.34526635241
292.0552827,0.1218359,9030.438978458162,11.32,1.6461858559029334,6740.0,-1090.5326165810545,123.57412360114046,8963.497988609446
277.6011767,6.8359338,12130.431175969632,11.309881,1.4654788461870154,5650.0,2653.6621597918415,5789.642291894784,10324.024398873154
94.820735,-4.4222978,23585.478845790512,16.36514,1.7537330471828705,5700.0,18990.857486918176,12251.876980512567,-6746.380863187457
289.3143526,-2.7747085,13200.947993119904,18.83108758,1.6649907271428996,6390.0,-4540.496934195086,-1344.2114335111442,-12322.419045367647
277.7510149,7.1833465,10879.98093204576,15.80466279,1.6374771676879465,6730.0,2355.03193799487,8191.874456972716,6761.73073509301
102.1946233,-0.6727861,8532.021503654158,13.34,1.5497359401966682,6190.0,493.02688191037987,-5293.969273073391,6672.7958734165895
101.2772396,0.8152163,10368.302603725286,15.558,1.5335931193366297,6254.0,5541.047566876789,5123.596581561464,7109.658839454749
281.0725563,6.6632062,7577.545979653324,13.068,1.5053765617112749,6090.0,-280.5745527209535,-2796.775445303003,7036.940251464119
100.9561682,-1.0630076,1866.22462503763,1.68135,1.4346280707135481,5275.0,-1485.5377688699564,-672.6932443043614,907.4445919310923
291.5885696,1.4262972,3773.9401897924176,6.39,1.4231227284042145,5080.0,-3124.7871836417266,2045.24025440539,543.4352903875566
280.7866461,6.2040783,4844.021646179504,11.948794,1.4834117646716258,5625.0,144.08068893347382,354.64619636126093,4828.872802128727
100.1951714,9.2573953,6770.234160116094,6.38913,1.4180683767171964,5970.0,1064.9394654681066,-371.6756308899556,-6675.61470900575
201.7207198,45.5455449,343.83275196923944,12.4,1.2100284105020525,3579.0,271.87234406263605,210.4748289894644,2.595423372766884
